@relation categorized_units_sold_final

@attribute price numeric
@attribute retail_price numeric
@attribute uses_ad_boosts numeric
@attribute rating numeric
@attribute badges_count numeric
@attribute badge_local_product numeric
@attribute badge_product_quality numeric
@attribute badge_fast_shipping numeric
@attribute product_variation_inventory numeric
@attribute shipping_option_price numeric
@attribute shipping_is_express numeric
@attribute countries_shipped_to numeric
@attribute inventory_total numeric
@attribute merchant_rating_count numeric
@attribute merchant_rating numeric
@attribute merchant_has_profile_picture numeric
@attribute size_encoded numeric
@attribute price_converted numeric
@attribute color_encoded numeric
@attribute rating_five_proportion numeric
@attribute rating_four_proportion numeric
@attribute rating_three_proportion numeric
@attribute rating_two_proportion numeric
@attribute rating_one_proportion numeric
@attribute units_sold_categories {Slow,Hot,Stable}

@data
11,10,1,3.7,0,0,0,0,50,3,0,35,50,12974,3.965701,0,4,12.1,52,0.44519,0.178971,0.149515,0.083147,0.143177,Hot
11,83,0,3.87,0,0,0,0,50,2,0,38,50,151914,4.127921,0,3,12.1,3,0.475608,0.204756,0.143382,0.071341,0.104913,Hot
4,4,0,4.03,0,0,0,0,50,1,0,41,50,230951,4.311066,0,2,4.4,53,0.518605,0.206977,0.135349,0.066977,0.072093,Hot
8,7,0,3.71,0,0,0,0,50,2,0,31,50,4213,4.058391,0,1,8.8,60,0.44164,0.185068,0.150368,0.088328,0.134595,Hot
8,7,0,3.94,0,0,0,0,50,2,0,21,50,4373,4.178367,0,1,8.8,52,0.524556,0.168234,0.142111,0.056426,0.108673,Stable
6,23,1,3.94,0,0,0,0,50,2,0,54,50,6457,3.97042,0,2,6.6,60,0.478088,0.211155,0.163347,0.071713,0.075697,Stable
5.87,5,1,3.98,0,0,0,0,5,1,0,18,50,4646,4.118812,0,1,6.457,53,0.505197,0.205946,0.139231,0.067198,0.082427,Hot
2.65,3,0,4.58,1,0,1,0,50,1,0,14,50,900,3.987778,0,8,2.915,58,0.787879,0.121212,0,0.060606,0.030303,Slow
7,6,1,4,0,0,0,0,2,2,0,50,50,3271,4.069703,0,3,7.7,24,0.530032,0.187906,0.123782,0.063718,0.094562,Hot
7,22,1,3.82,0,0,0,0,50,2,0,46,50,320031,4.218866,1,2,7.7,58,0.449509,0.203979,0.165701,0.080584,0.100227,Hot
14,12,0,3.83,0,0,0,0,50,4,0,41,50,38258,3.955434,0,2,15.4,60,0.469298,0.190789,0.156798,0.065789,0.117325,Stable
19,105,1,4.4,2,1,1,0,50,6,0,57,50,295161,4.329949,0,8,20.9,52,0.67098,0.177713,0.081595,0.019276,0.050436,Hot
8,7,1,3.7,0,0,0,0,10,2,0,38,50,8166,4.175851,0,8,8.8,24,0.459106,0.154853,0.160305,0.081788,0.143948,Stable
7,50,0,4.02,0,0,0,0,50,2,0,43,50,36361,3.96752,0,2,7.7,59,0.521033,0.191205,0.15392,0.056405,0.077438,Stable
8,9,1,3.09,0,0,0,0,50,2,0,43,50,54504,3.801684,1,2,8.8,46,0.287742,0.15871,0.176774,0.108387,0.268387,Hot
8,7,1,3.93,0,0,0,0,19,2,0,28,50,88193,4.080891,1,2,8.8,69,0.5,0.222222,0.111111,0.037037,0.12963,Stable
1.7,9,1,3.86,0,0,0,0,50,1,0,57,50,484,3.991736,0,8,1.87,58,0.476744,0.197674,0.151163,0.05814,0.116279,Stable
12,59,0,3.59,0,0,0,0,50,3,0,44,50,5244,4.013921,0,2,13.2,60,0.375,0.25,0.15625,0.03125,0.1875,Slow
6,33,0,4.04,0,0,0,0,26,2,0,41,50,21485,4.146242,0,2,6.6,46,0.533097,0.198582,0.128842,0.055556,0.083924,Stable
11,10,0,3.91,0,0,0,0,50,3,0,31,50,17816,4.179445,1,2,12.1,4,0.468935,0.222865,0.148132,0.067912,0.092156,Hot
5,59,0,4.27,0,0,0,0,5,2,0,43,50,521,4.126679,0,1,5.5,24,0.590909,0.181818,0.181818,0,0.045455,Slow
9,49,1,3.72,0,0,0,0,50,3,0,36,50,267,4.041199,0,3,9.9,46,0.46789,0.12844,0.192661,0.082569,0.12844,Slow
15,68,1,3.87,0,0,0,0,50,4,0,40,50,6775,4.184059,0,4,16.5,69,0.470696,0.205128,0.159341,0.054945,0.10989,Stable
15,13,0,4.11,0,0,0,0,50,4,0,41,50,2166,4.030471,0,4,16.5,29,0.517857,0.25,0.125,0.035714,0.071429,Slow
11,54,1,3.93,0,0,0,0,36,2,0,29,50,11401,4.093588,1,2,12.1,53,0.466667,0.233333,0.144444,0.077778,0.077778,Stable
14,84,0,3.79,0,0,0,0,50,3,0,49,50,29265,4.288399,0,2,15.4,4,0.456311,0.194175,0.15534,0.067961,0.126214,Slow
16,56,0,4.01,0,0,0,0,50,4,0,18,50,12083,4.266738,0,1,17.6,58,0.554417,0.169014,0.102433,0.075544,0.098592,Stable
6,6,1,3.97,0,0,0,0,50,2,0,35,50,12974,3.965701,0,4,6.6,57,0.49961,0.209828,0.142356,0.057332,0.090874,Hot
13,11,0,3.47,0,0,0,0,50,3,0,14,50,3670,3.978747,0,2,14.3,51,0.383984,0.160164,0.168378,0.12115,0.166324,Stable
3.86,4,1,3.48,0,0,0,0,1,1,0,49,50,55670,4.121484,1,2,4.246,24,0.391304,0.173913,0.086957,0.217391,0.130435,Slow
3.74,55,1,4.23,1,0,1,0,50,1,0,41,50,37956,4.030377,0,2,4.114,25,0.601695,0.188559,0.103814,0.048023,0.05791,Hot
7,9,0,3.23,0,0,0,0,1,2,0,40,50,7363,4.106343,0,8,7.7,43,0.325581,0.139535,0.209302,0.093023,0.232558,Slow
12,11,0,4.09,0,0,0,0,50,3,0,84,50,1770,3.933898,0,3,13.2,4,0.636364,0.090909,0.090909,0.090909,0.090909,Slow
7,6,0,3.65,0,0,0,0,50,2,0,18,50,24,3.625,0,1,7.7,53,0.4,0.25,0.1,0.1,0.15,Slow
8,22,0,3.74,0,0,0,0,50,2,0,44,50,9034,4.191167,0,2,8.8,60,0.416928,0.211599,0.18652,0.064263,0.12069,Stable
6,11,0,4.11,0,0,0,0,50,2,0,43,50,54504,3.801684,1,2,6.6,53,0.578947,0.144737,0.144737,0.065789,0.065789,Stable
9,8,1,3.8,0,0,0,0,50,3,0,43,50,11505,4.136723,0,3,9.9,60,0.433134,0.191617,0.203593,0.083832,0.087824,Stable
16,14,1,3.73,0,0,0,0,50,5,0,41,50,130598,3.946791,0,3,17.6,69,0.438202,0.235955,0.11236,0.044944,0.168539,Slow
11,17,1,3.4,0,0,0,0,50,2,0,43,50,33855,3.917353,0,2,12.1,60,0.4,0.1,0.2,0.1,0.2,Slow
2,2,1,3.53,2,1,0,1,1,1,0,45,50,689,4.030479,0,8,2.2,60,0.344828,0.241379,0.172414,0.086207,0.155172,Slow
8,7,1,3.13,0,0,0,0,3,3,0,25,50,6623,4.072475,0,8,8.8,25,0.369369,0.09009,0.117117,0.144144,0.279279,Stable
7,22,1,3.79,0,0,0,0,17,2,0,40,50,4809,4.250156,0,2,7.7,40,0.437892,0.198243,0.186951,0.072773,0.104141,Stable
2,2,1,3.7,0,0,0,0,2,1,0,23,50,12309,4.04517,1,1,2.2,63,0.43662,0.194366,0.149296,0.070423,0.149296,Stable
8,34,1,4.14,0,0,0,0,2,3,0,36,50,905,3.939227,1,2,8.8,39,0.538462,0.237762,0.109557,0.048951,0.065268,Stable
11,10,1,3.73,0,0,0,0,50,2,0,38,50,105015,3.789601,0,8,12.1,4,0.421875,0.1875,0.21875,0.046875,0.125,Stable
5,11,0,3.72,0,0,0,0,38,1,0,17,50,4836,4.039495,0,2,5.5,24,0.444444,0.203704,0.12963,0.074074,0.148148,Slow
6,6,0,4.29,3,1,1,1,50,7,1,39,50,33675,4.31415,0,2,6.6,58,0.637108,0.163462,0.106838,0.039174,0.053419,Hot
12,13,1,3.91,0,0,0,0,50,3,0,42,50,571,4.017513,0,4,13.2,32,0.541667,0.130208,0.145833,0.0625,0.119792,Stable
6,6,1,4.27,0,0,0,0,3,2,0,43,50,2988,3.896921,1,1,6.6,24,0.533333,0.333333,0.066667,0,0.066667,Slow
11,10,0,3.64,0,0,0,0,50,3,0,24,50,10474,3.908535,0,2,12.1,4,0.413752,0.189385,0.167672,0.082027,0.147165,Stable
8,7,1,4.43,0,0,0,0,9,2,0,39,50,816,4.181373,1,1,8.8,60,0.688442,0.175879,0.065327,0.020101,0.050251,Stable
2,2,1,2.44,0,0,0,0,50,1,0,42,50,26951,4.03536,0,8,2.2,2,0.111111,0.222222,0,0.333333,0.333333,Slow
5.66,5,0,4.14,0,0,0,0,14,2,0,29,50,8205,4.195856,0,2,6.226,52,0.562351,0.192689,0.132901,0.049539,0.062521,Hot
14,12,1,3.61,0,0,0,0,29,4,0,26,50,40457,3.960328,0,2,15.4,39,0.410584,0.186131,0.162409,0.083942,0.156934,Stable
9,8,0,3.9,0,0,0,0,50,3,0,21,50,4335,4.057209,0,1,9.9,53,0.507341,0.177814,0.1354,0.070147,0.109299,Stable
11,10,0,4.75,0,0,0,0,4,3,0,20,50,10286,3.696578,0,1,12.1,4,0.75,0.25,0,0,0,Slow
7,34,1,4.52,1,0,1,0,50,2,0,35,50,1269,4.150512,0,1,7.7,37,0.726415,0.150943,0.066038,0.028302,0.028302,Slow
3.92,4,1,3.76,0,0,0,0,7,1,0,36,50,55499,4.138885,0,3,4.312,4,0.452256,0.181589,0.156171,0.090909,0.119075,Hot
8,84,0,3.31,0,0,0,0,50,2,0,37,50,80713,4.187814,0,2,8.8,60,0.339768,0.182111,0.157658,0.092664,0.227799,Hot
16,14,0,3.16,0,0,0,0,47,4,0,27,50,47356,4.056888,0,2,17.6,29,0.308108,0.148649,0.194595,0.094595,0.254054,Stable
8,7,0,3.98,0,0,0,0,3,3,0,27,50,47356,4.056888,0,1,8.8,52,0.538462,0.183761,0.115385,0.042735,0.119658,Stable
11,10,0,3.24,0,0,0,0,50,2,0,40,50,2282,4.210342,0,2,12.1,2,0.322917,0.15625,0.15625,0.166667,0.197917,Slow
11,10,0,4.02,1,1,0,0,50,2,0,41,50,21485,4.146242,0,2,12.1,60,0.53122,0.19122,0.130732,0.061463,0.085366,Hot
16,16,0,3.82,0,0,0,0,50,5,0,25,50,7676,4.039474,0,8,17.6,60,0.52,0.14,0.14,0.04,0.16,Slow
14,51,0,3.75,0,0,0,0,50,4,0,42,50,16885,3.897898,0,2,15.4,4,0.5,0.138889,0.111111,0.111111,0.138889,Slow
3,7,1,3.67,0,0,0,0,5,1,0,19,50,1284,3.975078,0,1,3.3,25,0.333333,0.333333,0,0.333333,0,Slow
5.82,58,1,3.93,0,0,0,0,50,2,0,61,50,1663,4.071557,0,2,6.402,43,0.473515,0.235955,0.130016,0.070626,0.089888,Stable
11,17,0,4.67,0,0,0,0,50,2,0,14,50,1279,3.707584,0,2,12.1,53,0.666667,0.333333,0,0,0,Slow
11,10,1,3.87,0,0,0,0,50,2,0,35,50,12441,3.924685,0,2,12.1,24,0.443951,0.233074,0.159822,0.071032,0.09212,Stable
1.86,2,1,3.78,0,0,0,0,50,1,0,42,50,45524,3.972937,1,8,2.046,4,0.555556,0.055556,0.138889,0.111111,0.138889,Stable
8,33,1,5,0,0,0,0,50,2,0,41,50,9395,4.110059,0,2,8.8,3,?,?,?,?,?,Slow
3.71,5,0,5,0,0,0,0,15,1,0,135,50,60,4.2,0,1,4.081,4,1,0,0,0,0,Slow
11,28,1,3.93,0,0,0,0,2,3,0,44,50,435,4.186207,0,8,12.1,58,0.448598,0.233645,0.186916,0.065421,0.065421,Slow
5,5,1,4.13,0,0,0,0,50,2,0,48,50,32168,3.884544,0,2,5.5,67,0.572816,0.174757,0.135922,0.038835,0.07767,Stable
11,13,0,3.87,0,0,0,0,50,2,0,41,50,27964,3.948613,0,2,12.1,39,0.478261,0.195652,0.173913,0.021739,0.130435,Slow
13,43,0,4.31,1,0,1,0,50,3,0,40,50,6256,4.101183,0,2,14.3,24,0.676923,0.107692,0.123077,0.030769,0.061538,Stable
8,11,1,4.28,1,0,1,0,50,3,0,36,50,20169,4.258516,0,2,8.8,58,0.61136,0.193722,0.10583,0.037967,0.051121,Hot
13,11,0,3.9,0,0,0,0,50,3,0,52,50,9981,4.308386,0,2,14.3,52,0.483108,0.1875,0.162162,0.083615,0.083615,Hot
8,7,0,3.44,0,0,0,0,50,2,0,40,50,5595,3.772654,0,2,8.8,60,0.365079,0.222222,0.126984,0.063492,0.222222,Slow
2.81,33,0,3.64,0,0,0,0,1,1,0,43,50,42919,4.105967,0,1,3.091,52,0.357143,0.142857,0.357143,0.071429,0.071429,Slow
2,26,1,4.36,1,0,1,0,50,1,0,118,50,21012,4.189844,1,8,2.2,4,0.645139,0.173012,0.113528,0.03433,0.03399,Hot
5.84,5,0,4.04,0,0,0,0,2,1,0,25,50,9470,3.956811,0,1,6.424,24,0.5,0.291667,0.083333,0,0.125,Slow
16,14,0,4,0,0,0,0,50,4,0,34,50,3063,4.434215,0,2,17.6,58,0.5,0,0.5,0,0,Slow
6,38,1,3.82,0,0,0,0,50,2,0,9,50,6476,4.157659,0,1,6.6,46,0.447295,0.20527,0.17129,0.072816,0.103329,Stable
2.66,9,0,5,0,0,0,0,50,1,0,63,50,54773,4.43777,0,8,2.926,58,1,0,0,0,0,Slow
16,33,1,4.15,0,0,0,0,50,5,0,33,50,2435,3.996715,0,3,17.6,58,0.557377,0.213115,0.114754,0.04918,0.065574,Slow
8,14,0,3.98,0,0,0,0,28,3,0,25,50,7676,4.039474,0,8,8.8,11,0.562212,0.133641,0.138249,0.0553,0.110599,Stable
5.8,43,1,3.47,1,1,0,0,50,2,0,35,50,21210,3.962376,0,2,6.38,2,0.380972,0.176984,0.162858,0.093893,0.185293,Hot
7,6,0,4.09,0,0,0,0,50,2,0,139,50,3038,4.34266,0,8,7.7,4,0.473684,0.298246,0.122807,0.052632,0.052632,Slow
12,11,1,3.64,0,0,0,0,23,3,0,31,50,3762,3.797448,0,4,13.2,53,0.38,0.18,0.26,0.06,0.12,Stable
2.89,7,0,5,0,0,0,0,1,1,0,37,50,30,3.733333,0,8,3.179,24,1,0,0,0,0,Slow
8,56,1,4.67,0,0,0,0,3,2,0,19,50,47,3.87234,0,8,8.8,60,0.666667,0.333333,0,0,0,Slow
9,8,0,3.71,0,0,0,0,50,3,0,21,50,5939,4.070214,1,8,9.9,25,0.529412,0.098039,0.137255,0.019608,0.215686,Slow
5.67,6,0,3.51,0,0,0,0,50,2,0,43,50,6246,4.027698,0,2,6.237,60,0.355102,0.208163,0.183673,0.093878,0.159184,Stable
6,13,0,3.26,0,0,0,0,50,2,0,43,50,3161,4.181588,0,2,6.6,53,0.341176,0.141176,0.172549,0.12549,0.219608,Stable
11,85,0,3.58,0,0,0,0,50,2,0,40,50,26833,4.235382,0,2,12.1,17,0.421053,0.157895,0.210526,0,0.210526,Slow
8,7,0,4.14,0,0,0,0,50,2,0,31,50,10258,4.243712,1,1,8.8,49,0.554079,0.205775,0.126948,0.052704,0.060495,Hot
7,31,0,5,0,0,0,0,10,2,0,43,50,53225,3.949159,0,1,7.7,11,?,?,?,?,?,Slow
14,85,0,4.23,1,0,1,0,50,4,0,41,50,12913,3.981337,1,2,15.4,11,0.590164,0.180328,0.131148,0.065574,0.032787,Slow
14,12,1,4.04,0,0,0,0,50,4,0,43,50,10264,4.00721,1,2,15.4,69,0.581053,0.134737,0.130526,0.052632,0.101053,Stable
8,7,0,4.13,0,0,0,0,50,2,0,36,50,6329,4.162901,0,2,8.8,4,0.525876,0.242905,0.124374,0.048414,0.058431,Hot
2,2,1,4.15,0,0,0,0,50,1,0,48,50,620,4.220968,0,8,2.2,60,0.5,0.235294,0.205882,0.029412,0.029412,Slow
8,30,1,3.09,0,0,0,0,1,3,0,40,50,2867,4.079874,0,8,8.8,2,0.323077,0.092308,0.184615,0.153846,0.246154,Stable
2,25,1,3.9,0,0,0,0,4,1,0,37,50,167,3.610778,0,1,2.2,24,0.534483,0.189655,0.051724,0.086207,0.137931,Slow
9,8,1,3.03,0,0,0,0,50,3,0,41,50,6715,4.057185,1,2,9.9,69,0.258065,0.16129,0.209677,0.096774,0.274194,Stable
9,8,1,4.14,0,0,0,0,10,3,0,38,50,8776,4.153031,0,8,9.9,52,0.5625,0.195336,0.126529,0.049312,0.066323,Hot
4,4,0,3.51,0,0,0,0,50,1,0,32,50,13884,4.222846,0,1,4.4,24,0.390909,0.18,0.156364,0.096364,0.176364,Stable
11,22,1,3.66,0,0,0,0,50,2,0,35,50,2078,3.768046,0,2,12.1,60,0.457364,0.155039,0.139535,0.085271,0.162791,Stable
4,4,0,4.13,0,0,0,0,50,1,0,127,50,4572,3.937227,0,2,4.4,4,0.541667,0.25,0.083333,0.041667,0.083333,Slow
4.9,5,0,3.96,0,0,0,0,1,1,0,26,50,32858,3.885538,0,1,5.39,46,0.52,0.2,0.12,0.04,0.12,Slow
9,8,0,3.85,0,0,0,0,50,3,0,55,50,7076,3.968061,0,3,9.9,60,0.480874,0.185792,0.153005,0.060109,0.120219,Stable
12,43,1,3.65,0,0,0,0,50,3,0,52,50,425,4.110588,0,4,13.2,17,0.461538,0.192308,0.038462,0.153846,0.153846,Slow
7,8,1,3.73,0,0,0,0,6,2,0,38,50,67171,4.102321,0,8,7.7,46,0.468354,0.160338,0.151899,0.07173,0.147679,Stable
12,110,1,4.04,0,0,0,0,50,3,0,41,50,8191,4.190209,0,3,13.2,3,0.556769,0.181951,0.107351,0.052766,0.101164,Hot
5.88,9,0,4.07,0,0,0,0,50,2,0,55,50,12304,4.319002,0,8,6.468,60,0.524496,0.221705,0.129612,0.051938,0.072248,Hot
15,102,0,4.23,0,0,0,0,2,4,0,40,50,26833,4.235382,0,2,16.5,24,0.57764,0.217391,0.10559,0.055901,0.043478,Stable
8,75,0,4.39,0,0,0,0,50,2,0,36,50,6719,4.447537,0,2,8.8,9,0.639513,0.202703,0.095166,0.030263,0.032356,Hot
9,8,0,4.2,1,0,1,0,50,3,0,43,50,36361,3.96752,0,3,9.9,52,0.574027,0.204438,0.123318,0.040742,0.057475,Hot
9,8,0,3,0,0,0,0,50,3,0,38,50,62,3.774194,0,2,9.9,13,0.5,0,0,0,0.5,Slow
8,9,0,3.38,0,0,0,0,50,2,0,41,50,4955,4.005247,0,2,8.8,67,0.361702,0.138298,0.202128,0.117021,0.180851,Slow
7,7,1,5,0,0,0,0,50,2,0,22,50,193,4.062176,0,1,7.7,60,?,?,?,?,?,Slow
6,6,0,3.3,0,0,0,0,50,2,0,31,50,5841,4.217771,0,1,6.6,53,0.343137,0.176471,0.147059,0.107843,0.22549,Slow
4.7,19,0,3.87,0,0,0,0,43,1,0,41,50,14327,4.192085,0,2,5.17,4,0.466667,0.2,0.2,0,0.133333,Slow
6,7,0,3.67,0,0,0,0,3,2,0,40,50,2685,3.950093,0,1,6.6,3,0.418605,0.224806,0.131783,0.062016,0.162791,Stable
4.93,6,0,3.77,0,0,0,0,1,1,0,41,50,17752,3.899673,0,2,5.423,53,0.468085,0.148936,0.170213,0.106383,0.106383,Slow
3,3,0,3.94,0,0,0,0,50,1,0,32,50,43676,4.283611,0,2,3.3,22,0.5,0.206573,0.126761,0.068075,0.098592,Stable
8,17,1,3.94,0,0,0,0,50,2,0,43,50,2700,4.046296,0,3,8.8,4,0.500635,0.198221,0.132147,0.076239,0.092757,Stable
2,2,1,3.87,0,0,0,0,1,1,0,20,50,1029,3.965986,0,1,2.2,4,0.48125,0.203125,0.1375,0.0625,0.115625,Stable
8,47,0,4.14,0,0,0,0,50,2,0,45,50,139788,4.166509,0,2,8.8,67,0.557627,0.206356,0.121186,0.049153,0.065678,Hot
14,12,1,3.65,0,0,0,0,50,4,0,32,50,16064,4.223792,0,5,15.4,4,0.409625,0.199496,0.163962,0.086458,0.140459,Hot
8,7,0,4.23,0,0,0,0,50,2,0,21,50,2380,4.251261,0,2,8.8,37,0.609195,0.187356,0.094253,0.044828,0.064368,Stable
5.67,19,0,3.53,0,0,0,0,50,1,0,37,50,19248,3.889131,0,3,6.237,25,0.36802,0.18507,0.19888,0.1089,0.139129,Hot
14,84,0,4.22,0,0,0,0,50,3,0,40,50,32386,4.260792,0,3,15.4,25,0.565598,0.240525,0.100583,0.033528,0.059767,Stable
7,43,1,3.36,0,0,0,0,3,2,0,42,50,6731,3.984995,0,1,7.7,46,0.415385,0.107692,0.153846,0.069231,0.253846,Stable
11,26,1,5,0,0,0,0,15,3,0,80,50,8685,4.140702,0,2,12.1,4,1,0,0,0,0,Slow
6,7,0,3.31,0,0,0,0,1,2,0,40,50,4856,4.167628,0,8,6.6,2,0.305556,0.166667,0.25,0.083333,0.194444,Slow
12,17,0,3.36,0,0,0,0,50,3,0,34,50,1837,4.160588,0,3,13.2,46,0.326087,0.178261,0.208696,0.1,0.186957,Stable
16,14,1,3.28,0,0,0,0,50,5,0,81,50,901,3.982242,1,4,17.6,4,0.388889,0.111111,0.166667,0.055556,0.277778,Slow
13,68,1,3.48,0,0,0,0,12,3,0,40,50,18079,4.194922,0,2,14.3,4,0.413223,0.14876,0.157025,0.066116,0.214876,Slow
11,38,0,3.91,0,0,0,0,50,2,0,63,50,30225,4.267891,0,2,12.1,60,0.487788,0.197488,0.147244,0.071179,0.096301,Stable
3.71,6,1,3.45,0,0,0,0,3,1,0,42,50,9651,4.079163,0,1,4.081,69,0.381215,0.160221,0.18232,0.077348,0.198895,Stable
6,9,0,3.8,0,0,0,0,1,2,0,40,50,7363,4.106343,0,8,6.6,25,0.481633,0.179592,0.134694,0.061224,0.142857,Stable
6,6,1,3.89,0,0,0,0,50,2,0,41,50,14676,4.074203,0,2,6.6,25,0.474369,0.209927,0.145647,0.074858,0.095199,Stable
12,16,0,3.28,0,0,0,0,50,3,0,20,50,3990,3.897243,0,2,13.2,37,0.349501,0.155492,0.146933,0.124108,0.223966,Stable
2,2,0,4.01,0,0,0,0,50,1,0,51,50,229199,4.165079,0,8,2.2,58,0.552079,0.173861,0.113135,0.056634,0.10429,Hot
5,5,1,5,0,0,0,0,4,1,0,35,50,1172,4.122867,0,8,5.5,24,?,?,?,?,?,Slow
5,5,0,3.3,0,0,0,0,50,2,0,32,50,13510,4.297335,1,2,5.5,3,0.321816,0.167818,0.190523,0.123396,0.196446,Stable
4.66,11,1,4.01,0,0,0,0,1,1,0,44,50,203805,4.216477,0,3,5.126,52,0.521043,0.184647,0.150069,0.067576,0.076665,Hot
8,22,1,4,0,0,0,0,50,2,0,43,50,65189,4.04964,0,2,8.8,11,0.529412,0.235294,0,0.176471,0.058824,Slow
9,9,1,5,0,0,0,0,50,3,0,44,50,246312,4.203725,0,2,9.9,60,?,?,?,?,?,Slow
8,9,1,3.95,0,0,0,0,50,3,0,41,50,36913,3.949422,1,2,8.8,4,0.507937,0.190476,0.15873,0.031746,0.111111,Stable
16,14,1,5,0,0,0,0,2,4,0,40,50,1442,4.466019,0,8,17.6,58,?,?,?,?,?,Slow
5,5,1,4.1,1,0,1,0,1,2,0,42,50,13909,4.356819,0,2,5.5,60,0.572289,0.168675,0.126506,0.054217,0.078313,Stable
6,6,1,4,0,0,0,0,47,2,0,35,50,12974,3.965701,0,2,6.6,8,0.5209,0.187299,0.144695,0.061093,0.086013,Hot
18,59,0,2.67,0,0,0,0,50,5,0,34,50,2038,4.501472,0,2,19.8,46,0.166667,0,0.5,0,0.333333,Slow
8,7,1,3.8,0,0,0,0,49,2,0,38,50,70773,4.03832,0,1,8.8,4,0.444802,0.208039,0.160236,0.078349,0.108574,Hot
5,25,1,4.19,0,0,0,0,35,2,0,43,50,4524,3.865385,0,1,5.5,60,0.607287,0.161943,0.105263,0.068826,0.05668,Hot
5,10,0,4.08,0,0,0,0,1,2,0,40,50,4150,4.252289,0,8,5.5,53,0.583333,0.166667,0.083333,0.083333,0.083333,Slow
26,168,1,4.15,0,0,0,0,50,7,0,17,50,131,3.854962,0,3,28.6,4,0.45,0.4,0.05,0.05,0.05,Slow
6,6,0,3.83,0,0,0,0,3,2,0,23,50,116,3.775862,0,1,6.6,9,0.5,0.166667,0.111111,0.111111,0.111111,Slow
5.78,9,1,3.71,0,0,0,0,14,2,0,43,50,33855,3.917353,0,1,6.358,4,0.535714,0.107143,0.071429,0.107143,0.178571,Slow
5,7,1,4.13,0,0,0,0,13,2,0,28,50,88193,4.080891,1,2,5.5,67,0.555002,0.205479,0.122873,0.048568,0.068078,Hot
5.73,5,0,3.86,0,0,0,0,50,2,0,42,50,885,4.155932,1,3,6.303,60,0.714286,0,0,0,0.285714,Slow
3.83,4,0,3.64,0,0,0,0,50,1,0,48,50,32168,3.884544,0,1,4.213,43,0.433164,0.174281,0.155104,0.078962,0.158488,Hot
7,6,0,3.69,0,0,0,0,50,2,0,36,50,12134,3.866903,0,2,7.7,39,0.43662,0.169014,0.15493,0.126761,0.112676,Slow
6,6,0,4.75,0,0,0,0,5,2,0,25,50,5123,3.958618,0,1,6.6,24,0.75,0.25,0,0,0,Slow
2.65,3,0,3.4,0,0,0,0,50,1,0,31,50,68022,4.320587,1,1,2.915,43,0.357827,0.172234,0.180656,0.094975,0.194307,Hot
3.71,4,1,3.44,0,0,0,0,1,1,0,23,50,12309,4.04517,1,1,4.081,52,0.5,0.0625,0.125,0,0.3125,Slow
13,26,0,3.78,0,0,0,0,50,3,0,41,50,1022,3.863992,0,3,14.3,3,0.459459,0.216216,0.135135,0.027027,0.162162,Slow
12,11,0,3.59,0,0,0,0,50,3,0,54,50,4924,3.819659,0,2,13.2,4,0.381215,0.232044,0.149171,0.071823,0.165746,Stable
13,252,0,3.91,0,0,0,0,50,3,0,35,50,45964,4.097119,1,8,14.3,4,0.475293,0.224317,0.13753,0.06237,0.10049,Hot
12,168,0,4.09,0,0,0,0,50,3,0,52,50,73595,4.385692,1,8,13.2,4,0.544423,0.213611,0.113422,0.049149,0.079395,Stable
5.69,17,0,4.31,0,0,0,0,50,2,0,43,50,9465,4.138405,0,3,6.259,60,0.616052,0.198482,0.113883,0.02603,0.045553,Stable
6,8,1,3.79,0,0,0,0,50,2,0,6,50,10665,4.073793,0,2,6.6,52,0.472277,0.178218,0.150495,0.069307,0.129703,Hot
11,10,1,4.1,1,1,0,0,50,3,0,29,50,17922,4.380203,0,1,12.1,53,0.576271,0.181598,0.104116,0.046005,0.09201,Stable
5,5,0,3.75,0,0,0,0,50,2,0,50,50,3053,3.8585,0,2,5.5,46,0.45,0.15,0.15,0.2,0.05,Slow
11,10,0,3.56,0,0,0,0,50,3,0,41,50,20037,3.880072,0,2,12.1,4,0.41791,0.171642,0.139303,0.09204,0.179104,Stable
5.65,10,1,2.86,0,0,0,0,1,1,0,41,50,17752,3.899673,0,8,6.215,4,0.142857,0.142857,0.285714,0.285714,0.142857,Slow
5.85,5,0,3.55,0,0,0,0,50,2,0,20,50,7314,3.938201,0,1,6.435,4,0.400398,0.171315,0.167331,0.095618,0.165339,Hot
8,85,0,4.11,0,0,0,0,10,3,0,42,50,14664,4.231929,0,3,8.8,11,0.631579,0,0.263158,0.052632,0.052632,Slow
6,6,1,4.13,0,0,0,0,1,2,0,18,50,15436,4.040555,0,1,6.6,39,0.553571,0.202922,0.12013,0.063312,0.060065,Stable
11,10,0,3.96,0,0,0,0,50,3,0,14,50,5175,3.870918,0,2,12.1,62,0.513043,0.182609,0.130435,0.095652,0.078261,Slow
14,26,0,4.12,0,0,0,0,50,3,0,43,50,4220,4.109953,0,2,15.4,60,0.574371,0.183066,0.107551,0.05492,0.080092,Stable
18,76,0,3.56,0,0,0,0,9,5,0,41,38,8950,4.274302,0,5,19.8,24,0.391667,0.2,0.158333,0.075,0.175,Slow
5,22,0,3.32,0,0,0,0,50,1,0,39,50,3809,3.58283,0,2,5.5,46,0.36962,0.162025,0.134177,0.091139,0.243038,Stable
